state,Year,Month,group,covid,coverage,value
VI,2020,12,Pediatric,Suspected,patients,2
VI,2021,1,Adult,Confirmed,hospital,62
VI,2021,1,Adult,Confirmed,patients,7
VI,2021,1,Adult,Suspected,hospital,62
VI,2021,1,Adult,Suspected,patients,1
VI,2021,1,Pediatric,Confirmed,hospital,62
VI,2021,1,Pediatric,Confirmed,patients,0
VI,2021,1,Pediatric,Suspected,hospital,62
VI,2021,1,Pediatric,Suspected,patients,0
VI,2021,2,Adult,Confirmed,hospital,56
VI,2021,2,Adult,Confirmed,patients,2
VI,2021,2,Adult,Suspected,hospital,56
VI,2021,2,Adult,Suspected,patients,0
VI,2021,2,Pediatric,Confirmed,hospital,56
VI,2021,2,Pediatric,Confirmed,patients,0
VI,2021,2,Pediatric,Suspected,hospital,56
VI,2021,2,Pediatric,Suspected,patients,0
VI,2021,3,Adult,Confirmed,hospital,62
VI,2021,3,Adult,Confirmed,patients,6
VI,2021,3,Adult,Suspected,hospital,62
VI,2021,3,Adult,Suspected,patients,0
VI,2021,3,Pediatric,Confirmed,hospital,62
VI,2021,3,Pediatric,Confirmed,patients,0
VI,2021,3,Pediatric,Suspected,hospital,62
VI,2021,3,Pediatric,Suspected,patients,0
VI,2021,4,Adult,Confirmed,hospital,60
VI,2021,4,Adult,Confirmed,patients,13
VI,2021,4,Adult,Suspected,hospital,60
VI,2021,4,Adult,Suspected,patients,0
VI,2021,4,Pediatric,Confirmed,hospital,60
VI,2021,4,Pediatric,Confirmed,patients,0
VI,2021,4,Pediatric,Suspected,hospital,60
VI,2021,4,Pediatric,Suspected,patients,0
VI,2021,5,Adult,Confirmed,hospital,62
VI,2021,5,Adult,Confirmed,patients,3
VI,2021,5,Adult,Suspected,hospital,62
VI,2021,5,Adult,Suspected,patients,0
VI,2021,5,Pediatric,Confirmed,hospital,62
VI,2021,5,Pediatric,Confirmed,patients,0
VI,2021,5,Pediatric,Suspected,hospital,62
VI,2021,5,Pediatric,Suspected,patients,0
VI,2021,6,Adult,Confirmed,hospital,60
VI,2021,6,Adult,Confirmed,patients,19
VI,2021,6,Adult,Suspected,hospital,60
VI,2021,6,Adult,Suspected,patients,0
VI,2021,6,Pediatric,Confirmed,hospital,60
VI,2021,6,Pediatric,Confirmed,patients,0
VI,2021,6,Pediatric,Suspected,hospital,60
VI,2021,6,Pediatric,Suspected,patients,0
VI,2021,7,Adult,Confirmed,hospital,62
VI,2021,7,Adult,Confirmed,patients,27
VI,2021,7,Adult,Suspected,hospital,62
VI,2021,7,Adult,Suspected,patients,0
VI,2021,7,Pediatric,Confirmed,hospital,62
VI,2021,7,Pediatric,Confirmed,patients,1
VI,2021,7,Pediatric,Suspected,hospital,62
VI,2021,7,Pediatric,Suspected,patients,0
VI,2021,8,Adult,Confirmed,hospital,62
VI,2021,8,Adult,Confirmed,patients,28
VI,2021,8,Adult,Suspected,hospital,62
VI,2021,8,Adult,Suspected,patients,2
VI,2021,8,Pediatric,Confirmed,hospital,62
VI,2021,8,Pediatric,Confirmed,patients,0
VI,2021,8,Pediatric,Suspected,hospital,62
VI,2021,8,Pediatric,Suspected,patients,0
VI,2021,9,Adult,Confirmed,hospital,60
VI,2021,9,Adult,Confirmed,patients,20
VI,2021,9,Adult,Suspected,hospital,60
VI,2021,9,Adult,Suspected,patients,0
VI,2021,9,Pediatric,Confirmed,hospital,60
VI,2021,9,Pediatric,Confirmed,patients,0
VI,2021,9,Pediatric,Suspected,hospital,60
VI,2021,9,Pediatric,Suspected,patients,0
VI,2021,10,Adult,Confirmed,hospital,62
VI,2021,10,Adult,Confirmed,patients,15
VI,2021,10,Adult,Suspected,hospital,62
VI,2021,10,Adult,Suspected,patients,0
VI,2021,10,Pediatric,Confirmed,hospital,62
VI,2021,10,Pediatric,Confirmed,patients,0
VI,2021,10,Pediatric,Suspected,hospital,62
VI,2021,10,Pediatric,Suspected,patients,0
VI,2021,11,Adult,Confirmed,hospital,60
VI,2021,11,Adult,Confirmed,patients,9
VI,2021,11,Adult,Suspected,hospital,60
VI,2021,11,Adult,Suspected,patients,0
VI,2021,11,Pediatric,Confirmed,hospital,60
VI,2021,11,Pediatric,Confirmed,patients,1
VI,2021,11,Pediatric,Suspected,hospital,60
VI,2021,11,Pediatric,Suspected,patients,0
VI,2021,12,Adult,Confirmed,hospital,62
VI,2021,12,Adult,Confirmed,patients,17
VI,2021,12,Adult,Suspected,hospital,62
VI,2021,12,Adult,Suspected,patients,2
VI,2021,12,Pediatric,Confirmed,hospital,62
VI,2021,12,Pediatric,Confirmed,patients,0
VI,2021,12,Pediatric,Suspected,hospital,62
VI,2021,12,Pediatric,Suspected,patients,0
VI,2022,1,Adult,Confirmed,hospital,62
VI,2022,1,Adult,Confirmed,patients,81
VI,2022,1,Adult,Suspected,hospital,62
VI,2022,1,Adult,Suspected,patients,1
VI,2022,1,Pediatric,Confirmed,hospital,62
VI,2022,1,Pediatric,Confirmed,patients,6
VI,2022,1,Pediatric,Suspected,hospital,62
VI,2022,1,Pediatric,Suspected,patients,4
VI,2022,2,Adult,Confirmed,hospital,56
VI,2022,2,Adult,Confirmed,patients,11
VI,2022,2,Adult,Suspected,hospital,56
VI,2022,2,Adult,Suspected,patients,1
VI,2022,2,Pediatric,Confirmed,hospital,56
VI,2022,2,Pediatric,Confirmed,patients,1
VI,2022,2,Pediatric,Suspected,hospital,56
VI,2022,2,Pediatric,Suspected,patients,2
VI,2022,3,Adult,Confirmed,hospital,62
VI,2022,3,Adult,Confirmed,patients,4
VI,2022,3,Adult,Suspected,hospital,62
VI,2022,3,Adult,Suspected,patients,0
VI,2022,3,Pediatric,Confirmed,hospital,62
VI,2022,3,Pediatric,Confirmed,patients,1
VI,2022,3,Pediatric,Suspected,hospital,62
VI,2022,3,Pediatric,Suspected,patients,1
VI,2022,4,Adult,Confirmed,hospital,60
VI,2022,4,Adult,Confirmed,patients,11
VI,2022,4,Adult,Suspected,hospital,60
VI,2022,4,Adult,Suspected,patients,5
VI,2022,4,Pediatric,Confirmed,hospital,60
VI,2022,4,Pediatric,Confirmed,patients,0
VI,2022,4,Pediatric,Suspected,hospital,60
VI,2022,4,Pediatric,Suspected,patients,0
VI,2022,5,Adult,Confirmed,hospital,62
VI,2022,5,Adult,Confirmed,patients,49
VI,2022,5,Adult,Suspected,hospital,62
VI,2022,5,Adult,Suspected,patients,31
VI,2022,5,Pediatric,Confirmed,hospital,62
VI,2022,5,Pediatric,Confirmed,patients,4
VI,2022,5,Pediatric,Suspected,hospital,62
VI,2022,5,Pediatric,Suspected,patients,1
VI,2022,6,Adult,Confirmed,hospital,60
VI,2022,6,Adult,Confirmed,patients,23
VI,2022,6,Adult,Suspected,hospital,60
VI,2022,6,Adult,Suspected,patients,8
VI,2022,6,Pediatric,Confirmed,hospital,60
VI,2022,6,Pediatric,Confirmed,patients,0
VI,2022,6,Pediatric,Suspected,hospital,60
VI,2022,6,Pediatric,Suspected,patients,1
VI,2022,7,Adult,Confirmed,hospital,62
VI,2022,7,Adult,Confirmed,patients,36
VI,2022,7,Adult,Suspected,hospital,62
VI,2022,7,Adult,Suspected,patients,14
VI,2022,7,Pediatric,Confirmed,hospital,62
VI,2022,7,Pediatric,Confirmed,patients,1
VI,2022,7,Pediatric,Suspected,hospital,62
VI,2022,7,Pediatric,Suspected,patients,0
VI,2022,8,Adult,Confirmed,hospital,62
VI,2022,8,Adult,Confirmed,patients,28
VI,2022,8,Adult,Suspected,hospital,62
VI,2022,8,Adult,Suspected,patients,0
VI,2022,8,Pediatric,Confirmed,hospital,62
VI,2022,8,Pediatric,Confirmed,patients,1
VI,2022,8,Pediatric,Suspected,hospital,62
VI,2022,8,Pediatric,Suspected,patients,1
VI,2022,9,Adult,Confirmed,hospital,60
VI,2022,9,Adult,Confirmed,patients,26
VI,2022,9,Adult,Suspected,hospital,60
VI,2022,9,Adult,Suspected,patients,0
VI,2022,9,Pediatric,Confirmed,hospital,60
VI,2022,9,Pediatric,Confirmed,patients,4
VI,2022,9,Pediatric,Suspected,hospital,60
VI,2022,9,Pediatric,Suspected,patients,0
VI,2022,10,Adult,Confirmed,hospital,62
VI,2022,10,Adult,Confirmed,patients,9
VI,2022,10,Adult,Suspected,hospital,62
VI,2022,10,Adult,Suspected,patients,0
VI,2022,10,Pediatric,Confirmed,hospital,62
VI,2022,10,Pediatric,Confirmed,patients,0
VI,2022,10,Pediatric,Suspected,hospital,62
VI,2022,10,Pediatric,Suspected,patients,0
VI,2022,11,Adult,Confirmed,hospital,60
VI,2022,11,Adult,Confirmed,patients,3
VI,2022,11,Adult,Suspected,hospital,60
VI,2022,11,Adult,Suspected,patients,1
VI,2022,11,Pediatric,Confirmed,hospital,60
VI,2022,11,Pediatric,Confirmed,patients,0
VI,2022,11,Pediatric,Suspected,hospital,60
VI,2022,11,Pediatric,Suspected,patients,0
VI,2022,12,Adult,Confirmed,hospital,62
VI,2022,12,Adult,Confirmed,patients,7
VI,2022,12,Adult,Suspected,hospital,62
VI,2022,12,Adult,Suspected,patients,2
VI,2022,12,Pediatric,Confirmed,hospital,62
VI,2022,12,Pediatric,Confirmed,patients,3
VI,2022,12,Pediatric,Suspected,hospital,62
VI,2022,12,Pediatric,Suspected,patients,2
VI,2023,1,Adult,Confirmed,hospital,62
VI,2023,1,Adult,Confirmed,patients,24
VI,2023,1,Adult,Suspected,hospital,62
VI,2023,1,Adult,Suspected,patients,0
VI,2023,1,Pediatric,Confirmed,hospital,62
VI,2023,1,Pediatric,Confirmed,patients,4
VI,2023,1,Pediatric,Suspected,hospital,62
VI,2023,1,Pediatric,Suspected,patients,0
VI,2023,2,Adult,Confirmed,hospital,56
VI,2023,2,Adult,Confirmed,patients,12
VI,2023,2,Adult,Suspected,hospital,56
VI,2023,2,Adult,Suspected,patients,0
VI,2023,2,Pediatric,Confirmed,hospital,56
VI,2023,2,Pediatric,Confirmed,patients,1
VI,2023,2,Pediatric,Suspected,hospital,56
VI,2023,2,Pediatric,Suspected,patients,0
VI,2023,3,Adult,Confirmed,hospital,62
VI,2023,3,Adult,Confirmed,patients,8
VI,2023,3,Adult,Suspected,hospital,62
VI,2023,3,Adult,Suspected,patients,0
VI,2023,3,Pediatric,Confirmed,hospital,62
VI,2023,3,Pediatric,Confirmed,patients,1
VI,2023,3,Pediatric,Suspected,hospital,62
VI,2023,3,Pediatric,Suspected,patients,0
VI,2023,4,Adult,Confirmed,hospital,60
VI,2023,4,Adult,Confirmed,patients,6
VI,2023,4,Adult,Suspected,hospital,60
VI,2023,4,Adult,Suspected,patients,0
VI,2023,4,Pediatric,Confirmed,hospital,60
VI,2023,4,Pediatric,Confirmed,patients,0
VI,2023,4,Pediatric,Suspected,hospital,60
VI,2023,4,Pediatric,Suspected,patients,0
VI,2023,5,Adult,Confirmed,hospital,62
VI,2023,5,Adult,Confirmed,patients,13
VI,2023,5,Adult,Suspected,hospital,62
VI,2023,5,Adult,Suspected,patients,0
VI,2023,5,Pediatric,Confirmed,hospital,62
VI,2023,5,Pediatric,Confirmed,patients,1
VI,2023,5,Pediatric,Suspected,hospital,62
VI,2023,5,Pediatric,Suspected,patients,0
VI,2023,6,Adult,Confirmed,hospital,60
VI,2023,6,Adult,Confirmed,patients,10
VI,2023,6,Adult,Suspected,hospital,41
VI,2023,6,Adult,Suspected,patients,0
VI,2023,6,Pediatric,Confirmed,hospital,60
VI,2023,6,Pediatric,Confirmed,patients,0
VI,2023,6,Pediatric,Suspected,hospital,41
VI,2023,6,Pediatric,Suspected,patients,0
VI,2023,7,Adult,Confirmed,hospital,62
VI,2023,7,Adult,Confirmed,patients,5
VI,2023,7,Adult,Suspected,hospital,31
VI,2023,7,Adult,Suspected,patients,0
VI,2023,7,Pediatric,Confirmed,hospital,62
VI,2023,7,Pediatric,Confirmed,patients,0
VI,2023,7,Pediatric,Suspected,hospital,31
VI,2023,7,Pediatric,Suspected,patients,0
VI,2023,8,Adult,Confirmed,hospital,62
VI,2023,8,Adult,Confirmed,patients,10
VI,2023,8,Adult,Suspected,hospital,31
VI,2023,8,Adult,Suspected,patients,0
VI,2023,8,Pediatric,Confirmed,hospital,62
VI,2023,8,Pediatric,Confirmed,patients,0
VI,2023,8,Pediatric,Suspected,hospital,31
VI,2023,8,Pediatric,Suspected,patients,0
VI,2023,9,Adult,Confirmed,hospital,60
VI,2023,9,Adult,Confirmed,patients,2
VI,2023,9,Adult,Suspected,hospital,30
VI,2023,9,Adult,Suspected,patients,0
VI,2023,9,Pediatric,Confirmed,hospital,60
VI,2023,9,Pediatric,Confirmed,patients,0
VI,2023,9,Pediatric,Suspected,hospital,30
VI,2023,9,Pediatric,Suspected,patients,0
VI,2023,10,Adult,Confirmed,hospital,56
VI,2023,10,Adult,Confirmed,patients,1
VI,2023,10,Adult,Suspected,hospital,28
VI,2023,10,Adult,Suspected,patients,0
VI,2023,10,Pediatric,Confirmed,hospital,56
VI,2023,10,Pediatric,Confirmed,patients,0
VI,2023,10,Pediatric,Suspected,hospital,28
VI,2023,10,Pediatric,Suspected,patients,0
VT,2020,3,Adult,Confirmed,hospital,0
VT,2020,3,Adult,Confirmed,patients,0
VT,2020,3,Adult,Suspected,hospital,0
VT,2020,3,Adult,Suspected,patients,0
VT,2020,3,Pediatric,Confirmed,hospital,0
VT,2020,3,Pediatric,Confirmed,patients,0
VT,2020,3,Pediatric,Suspected,hospital,0
VT,2020,3,Pediatric,Suspected,patients,0
VT,2020,4,Adult,Confirmed,hospital,0
VT,2020,4,Adult,Confirmed,patients,0
VT,2020,4,Adult,Suspected,hospital,0
VT,2020,4,Adult,Suspected,patients,0
VT,2020,4,Pediatric,Confirmed,hospital,0
VT,2020,4,Pediatric,Confirmed,patients,0
VT,2020,4,Pediatric,Suspected,hospital,0
VT,2020,4,Pediatric,Suspected,patients,0
VT,2020,5,Adult,Confirmed,hospital,0
VT,2020,5,Adult,Confirmed,patients,0
VT,2020,5,Adult,Suspected,hospital,0
VT,2020,5,Adult,Suspected,patients,0
VT,2020,5,Pediatric,Confirmed,hospital,0
VT,2020,5,Pediatric,Confirmed,patients,0
VT,2020,5,Pediatric,Suspected,hospital,0
VT,2020,5,Pediatric,Suspected,patients,0
VT,2020,6,Adult,Confirmed,hospital,0
VT,2020,6,Adult,Confirmed,patients,0
VT,2020,6,Adult,Suspected,hospital,0
VT,2020,6,Adult,Suspected,patients,0
VT,2020,6,Pediatric,Confirmed,hospital,0
VT,2020,6,Pediatric,Confirmed,patients,0
VT,2020,6,Pediatric,Suspected,hospital,0
VT,2020,6,Pediatric,Suspected,patients,0
VT,2020,7,Adult,Confirmed,hospital,130
VT,2020,7,Adult,Confirmed,patients,57
VT,2020,7,Adult,Suspected,hospital,130
VT,2020,7,Adult,Suspected,patients,259
VT,2020,7,Pediatric,Confirmed,hospital,128
VT,2020,7,Pediatric,Confirmed,patients,0
VT,2020,7,Pediatric,Suspected,hospital,114
VT,2020,7,Pediatric,Suspected,patients,4
VT,2020,8,Adult,Confirmed,hospital,375
VT,2020,8,Adult,Confirmed,patients,31
VT,2020,8,Adult,Suspected,hospital,373
VT,2020,8,Adult,Suspected,patients,247
VT,2020,8,Pediatric,Confirmed,hospital,253
VT,2020,8,Pediatric,Confirmed,patients,0
VT,2020,8,Pediatric,Suspected,hospital,253
VT,2020,8,Pediatric,Suspected,patients,9
VT,2020,9,Adult,Confirmed,hospital,509
VT,2020,9,Adult,Confirmed,patients,12
VT,2020,9,Adult,Suspected,hospital,479
VT,2020,9,Adult,Suspected,patients,152
VT,2020,9,Pediatric,Confirmed,hospital,475
VT,2020,9,Pediatric,Confirmed,patients,0
VT,2020,9,Pediatric,Suspected,hospital,474
VT,2020,9,Pediatric,Suspected,patients,14
VT,2020,10,Adult,Confirmed,hospital,527
VT,2020,10,Adult,Confirmed,patients,14
VT,2020,10,Adult,Suspected,hospital,496
VT,2020,10,Adult,Suspected,patients,169
VT,2020,10,Pediatric,Confirmed,hospital,496
VT,2020,10,Pediatric,Confirmed,patients,0
VT,2020,10,Pediatric,Suspected,hospital,496
VT,2020,10,Pediatric,Suspected,patients,11
VT,2020,11,Adult,Confirmed,hospital,488
VT,2020,11,Adult,Confirmed,patients,82
VT,2020,11,Adult,Suspected,hospital,458
VT,2020,11,Adult,Suspected,patients,95
VT,2020,11,Pediatric,Confirmed,hospital,458
VT,2020,11,Pediatric,Confirmed,patients,1
VT,2020,11,Pediatric,Suspected,hospital,458
VT,2020,11,Pediatric,Suspected,patients,2
VT,2020,12,Adult,Confirmed,hospital,527
VT,2020,12,Adult,Confirmed,patients,146
VT,2020,12,Adult,Suspected,hospital,496
VT,2020,12,Adult,Suspected,patients,234
VT,2020,12,Pediatric,Confirmed,hospital,496
VT,2020,12,Pediatric,Confirmed,patients,1
VT,2020,12,Pediatric,Suspected,hospital,496
VT,2020,12,Pediatric,Suspected,patients,10
VT,2021,1,Adult,Confirmed,hospital,527
VT,2021,1,Adult,Confirmed,patients,275
VT,2021,1,Adult,Suspected,hospital,496
VT,2021,1,Adult,Suspected,patients,241
VT,2021,1,Pediatric,Confirmed,hospital,496
VT,2021,1,Pediatric,Confirmed,patients,2
VT,2021,1,Pediatric,Suspected,hospital,496
VT,2021,1,Pediatric,Suspected,patients,10
VT,2021,2,Adult,Confirmed,hospital,476
VT,2021,2,Adult,Confirmed,patients,149
VT,2021,2,Adult,Suspected,hospital,448
VT,2021,2,Adult,Suspected,patients,216
VT,2021,2,Pediatric,Confirmed,hospital,448
VT,2021,2,Pediatric,Confirmed,patients,3
VT,2021,2,Pediatric,Suspected,hospital,448
VT,2021,2,Pediatric,Suspected,patients,5
VT,2021,3,Adult,Confirmed,hospital,527
VT,2021,3,Adult,Confirmed,patients,137
VT,2021,3,Adult,Suspected,hospital,496
VT,2021,3,Adult,Suspected,patients,193
VT,2021,3,Pediatric,Confirmed,hospital,496
VT,2021,3,Pediatric,Confirmed,patients,5
VT,2021,3,Pediatric,Suspected,hospital,496
VT,2021,3,Pediatric,Suspected,patients,13
VT,2021,4,Adult,Confirmed,hospital,510
VT,2021,4,Adult,Confirmed,patients,160
VT,2021,4,Adult,Suspected,hospital,480
VT,2021,4,Adult,Suspected,patients,181
VT,2021,4,Pediatric,Confirmed,hospital,480
VT,2021,4,Pediatric,Confirmed,patients,0
VT,2021,4,Pediatric,Suspected,hospital,480
VT,2021,4,Pediatric,Suspected,patients,9
VT,2021,5,Adult,Confirmed,hospital,527
VT,2021,5,Adult,Confirmed,patients,78
VT,2021,5,Adult,Suspected,hospital,496
VT,2021,5,Adult,Suspected,patients,117
VT,2021,5,Pediatric,Confirmed,hospital,496
VT,2021,5,Pediatric,Confirmed,patients,0
VT,2021,5,Pediatric,Suspected,hospital,496
VT,2021,5,Pediatric,Suspected,patients,8
VT,2021,6,Adult,Confirmed,hospital,510
VT,2021,6,Adult,Confirmed,patients,24
VT,2021,6,Adult,Suspected,hospital,480
VT,2021,6,Adult,Suspected,patients,89
VT,2021,6,Pediatric,Confirmed,hospital,480
VT,2021,6,Pediatric,Confirmed,patients,0
VT,2021,6,Pediatric,Suspected,hospital,480
VT,2021,6,Pediatric,Suspected,patients,9
VT,2021,7,Adult,Confirmed,hospital,527
VT,2021,7,Adult,Confirmed,patients,21
VT,2021,7,Adult,Suspected,hospital,496
VT,2021,7,Adult,Suspected,patients,91
VT,2021,7,Pediatric,Confirmed,hospital,496
VT,2021,7,Pediatric,Confirmed,patients,0
VT,2021,7,Pediatric,Suspected,hospital,496
VT,2021,7,Pediatric,Suspected,patients,7
VT,2021,8,Adult,Confirmed,hospital,527
VT,2021,8,Adult,Confirmed,patients,118
VT,2021,8,Adult,Suspected,hospital,496
VT,2021,8,Adult,Suspected,patients,136
VT,2021,8,Pediatric,Confirmed,hospital,496
VT,2021,8,Pediatric,Confirmed,patients,2
VT,2021,8,Pediatric,Suspected,hospital,496
VT,2021,8,Pediatric,Suspected,patients,14
VT,2021,9,Adult,Confirmed,hospital,510
VT,2021,9,Adult,Confirmed,patients,253
VT,2021,9,Adult,Suspected,hospital,480
VT,2021,9,Adult,Suspected,patients,187
VT,2021,9,Pediatric,Confirmed,hospital,480
VT,2021,9,Pediatric,Confirmed,patients,3
VT,2021,9,Pediatric,Suspected,hospital,480
VT,2021,9,Pediatric,Suspected,patients,11
VT,2021,10,Adult,Confirmed,hospital,527
VT,2021,10,Adult,Confirmed,patients,233
VT,2021,10,Adult,Suspected,hospital,496
VT,2021,10,Adult,Suspected,patients,157
VT,2021,10,Pediatric,Confirmed,hospital,496
VT,2021,10,Pediatric,Confirmed,patients,5
VT,2021,10,Pediatric,Suspected,hospital,496
VT,2021,10,Pediatric,Suspected,patients,8
VT,2021,11,Adult,Confirmed,hospital,510
VT,2021,11,Adult,Confirmed,patients,312
VT,2021,11,Adult,Suspected,hospital,480
VT,2021,11,Adult,Suspected,patients,159
VT,2021,11,Pediatric,Confirmed,hospital,480
VT,2021,11,Pediatric,Confirmed,patients,5
VT,2021,11,Pediatric,Suspected,hospital,480
VT,2021,11,Pediatric,Suspected,patients,18
VT,2021,12,Adult,Confirmed,hospital,527
VT,2021,12,Adult,Confirmed,patients,362
VT,2021,12,Adult,Suspected,hospital,496
VT,2021,12,Adult,Suspected,patients,233
VT,2021,12,Pediatric,Confirmed,hospital,496
VT,2021,12,Pediatric,Confirmed,patients,19
VT,2021,12,Pediatric,Suspected,hospital,496
VT,2021,12,Pediatric,Suspected,patients,9
VT,2022,1,Adult,Confirmed,hospital,527
VT,2022,1,Adult,Confirmed,patients,554
VT,2022,1,Adult,Suspected,hospital,496
VT,2022,1,Adult,Suspected,patients,261
VT,2022,1,Pediatric,Confirmed,hospital,496
VT,2022,1,Pediatric,Confirmed,patients,27
VT,2022,1,Pediatric,Suspected,hospital,496
VT,2022,1,Pediatric,Suspected,patients,13
VT,2022,2,Adult,Confirmed,hospital,476
VT,2022,2,Adult,Confirmed,patients,292
VT,2022,2,Adult,Suspected,hospital,448
VT,2022,2,Adult,Suspected,patients,218
VT,2022,2,Pediatric,Confirmed,hospital,448
VT,2022,2,Pediatric,Confirmed,patients,7
VT,2022,2,Pediatric,Suspected,hospital,448
VT,2022,2,Pediatric,Suspected,patients,9
VT,2022,3,Adult,Confirmed,hospital,527
VT,2022,3,Adult,Confirmed,patients,153
VT,2022,3,Adult,Suspected,hospital,496
VT,2022,3,Adult,Suspected,patients,177
VT,2022,3,Pediatric,Confirmed,hospital,496
VT,2022,3,Pediatric,Confirmed,patients,1
VT,2022,3,Pediatric,Suspected,hospital,496
VT,2022,3,Pediatric,Suspected,patients,8
VT,2022,4,Adult,Confirmed,hospital,510
VT,2022,4,Adult,Confirmed,patients,282
VT,2022,4,Adult,Suspected,hospital,480
VT,2022,4,Adult,Suspected,patients,215
VT,2022,4,Pediatric,Confirmed,hospital,480
VT,2022,4,Pediatric,Confirmed,patients,19
VT,2022,4,Pediatric,Suspected,hospital,480
VT,2022,4,Pediatric,Suspected,patients,19
VT,2022,5,Adult,Confirmed,hospital,527
VT,2022,5,Adult,Confirmed,patients,312
VT,2022,5,Adult,Suspected,hospital,496
VT,2022,5,Adult,Suspected,patients,234
VT,2022,5,Pediatric,Confirmed,hospital,496
VT,2022,5,Pediatric,Confirmed,patients,12
VT,2022,5,Pediatric,Suspected,hospital,496
VT,2022,5,Pediatric,Suspected,patients,16
VT,2022,6,Adult,Confirmed,hospital,510
VT,2022,6,Adult,Confirmed,patients,181
VT,2022,6,Adult,Suspected,hospital,480
VT,2022,6,Adult,Suspected,patients,191
VT,2022,6,Pediatric,Confirmed,hospital,480
VT,2022,6,Pediatric,Confirmed,patients,4
VT,2022,6,Pediatric,Suspected,hospital,480
VT,2022,6,Pediatric,Suspected,patients,18
VT,2022,7,Adult,Confirmed,hospital,527
VT,2022,7,Adult,Confirmed,patients,150
VT,2022,7,Adult,Suspected,hospital,496
VT,2022,7,Adult,Suspected,patients,169
VT,2022,7,Pediatric,Confirmed,hospital,496
VT,2022,7,Pediatric,Confirmed,patients,7
VT,2022,7,Pediatric,Suspected,hospital,496
VT,2022,7,Pediatric,Suspected,patients,19
VT,2022,8,Adult,Confirmed,hospital,522
VT,2022,8,Adult,Confirmed,patients,173
VT,2022,8,Adult,Suspected,hospital,491
VT,2022,8,Adult,Suspected,patients,138
VT,2022,8,Pediatric,Confirmed,hospital,491
VT,2022,8,Pediatric,Confirmed,patients,9
VT,2022,8,Pediatric,Suspected,hospital,491
VT,2022,8,Pediatric,Suspected,patients,29
VT,2022,9,Adult,Confirmed,hospital,502
VT,2022,9,Adult,Confirmed,patients,193
VT,2022,9,Adult,Suspected,hospital,472
VT,2022,9,Adult,Suspected,patients,98
VT,2022,9,Pediatric,Confirmed,hospital,472
VT,2022,9,Pediatric,Confirmed,patients,9
VT,2022,9,Pediatric,Suspected,hospital,472
VT,2022,9,Pediatric,Suspected,patients,32
VT,2022,10,Adult,Confirmed,hospital,502
VT,2022,10,Adult,Confirmed,patients,240
VT,2022,10,Adult,Suspected,hospital,471
VT,2022,10,Adult,Suspected,patients,102
VT,2022,10,Pediatric,Confirmed,hospital,471
VT,2022,10,Pediatric,Confirmed,patients,5
VT,2022,10,Pediatric,Suspected,hospital,471
VT,2022,10,Pediatric,Suspected,patients,52
VT,2022,11,Adult,Confirmed,hospital,455
VT,2022,11,Adult,Confirmed,patients,160
VT,2022,11,Adult,Suspected,hospital,425
VT,2022,11,Adult,Suspected,patients,137
VT,2022,11,Pediatric,Confirmed,hospital,425
VT,2022,11,Pediatric,Confirmed,patients,7
VT,2022,11,Pediatric,Suspected,hospital,425
VT,2022,11,Pediatric,Suspected,patients,65
VT,2022,12,Adult,Confirmed,hospital,463
VT,2022,12,Adult,Confirmed,patients,213
VT,2022,12,Adult,Suspected,hospital,449
VT,2022,12,Adult,Suspected,patients,186
VT,2022,12,Pediatric,Confirmed,hospital,434
VT,2022,12,Pediatric,Confirmed,patients,6
VT,2022,12,Pediatric,Suspected,hospital,434
VT,2022,12,Pediatric,Suspected,patients,33
VT,2023,1,Adult,Confirmed,hospital,465
VT,2023,1,Adult,Confirmed,patients,184
VT,2023,1,Adult,Suspected,hospital,465
VT,2023,1,Adult,Suspected,patients,47
VT,2023,1,Pediatric,Confirmed,hospital,434
VT,2023,1,Pediatric,Confirmed,patients,5
VT,2023,1,Pediatric,Suspected,hospital,434
VT,2023,1,Pediatric,Suspected,patients,11
VT,2023,2,Adult,Confirmed,hospital,420
VT,2023,2,Adult,Confirmed,patients,166
VT,2023,2,Adult,Suspected,hospital,420
VT,2023,2,Adult,Suspected,patients,25
VT,2023,2,Pediatric,Confirmed,hospital,392
VT,2023,2,Pediatric,Confirmed,patients,5
VT,2023,2,Pediatric,Suspected,hospital,392
VT,2023,2,Pediatric,Suspected,patients,10
VT,2023,3,Adult,Confirmed,hospital,465
VT,2023,3,Adult,Confirmed,patients,132
VT,2023,3,Adult,Suspected,hospital,465
VT,2023,3,Adult,Suspected,patients,29
VT,2023,3,Pediatric,Confirmed,hospital,434
VT,2023,3,Pediatric,Confirmed,patients,2
VT,2023,3,Pediatric,Suspected,hospital,434
VT,2023,3,Pediatric,Suspected,patients,7
VT,2023,4,Adult,Confirmed,hospital,450
VT,2023,4,Adult,Confirmed,patients,68
VT,2023,4,Adult,Suspected,hospital,450
VT,2023,4,Adult,Suspected,patients,26
VT,2023,4,Pediatric,Confirmed,hospital,420
VT,2023,4,Pediatric,Confirmed,patients,1
VT,2023,4,Pediatric,Suspected,hospital,420
VT,2023,4,Pediatric,Suspected,patients,5
VT,2023,5,Adult,Confirmed,hospital,465
VT,2023,5,Adult,Confirmed,patients,47
VT,2023,5,Adult,Suspected,hospital,465
VT,2023,5,Adult,Suspected,patients,29
VT,2023,5,Pediatric,Confirmed,hospital,434
