state,Year,Month,coverage,Variable,value
PA,2022,7,hospital,inpatient_beds_used_covid,6708.0
PA,2022,7,patients,inpatient_beds,1036050.0
PA,2022,7,patients,inpatient_beds_used,804351.0
PA,2022,7,patients,inpatient_beds_used_covid,47010.0
PA,2022,8,hospital,inpatient_beds,6684.0
PA,2022,8,hospital,inpatient_beds_used,6683.0
PA,2022,8,hospital,inpatient_beds_used_covid,6497.0
PA,2022,8,patients,inpatient_beds,1031501.0
PA,2022,8,patients,inpatient_beds_used,786988.0
PA,2022,8,patients,inpatient_beds_used_covid,53964.0
PA,2022,9,hospital,inpatient_beds,6048.0
PA,2022,9,hospital,inpatient_beds_used,6048.0
PA,2022,9,hospital,inpatient_beds_used_covid,5868.0
PA,2022,9,patients,inpatient_beds,950642.0
PA,2022,9,patients,inpatient_beds_used,730532.0
PA,2022,9,patients,inpatient_beds_used_covid,48433.0
PA,2022,10,hospital,inpatient_beds,6207.0
PA,2022,10,hospital,inpatient_beds_used,6207.0
PA,2022,10,hospital,inpatient_beds_used_covid,6021.0
PA,2022,10,patients,inpatient_beds,984293.0
PA,2022,10,patients,inpatient_beds_used,767497.0
PA,2022,10,patients,inpatient_beds_used_covid,52729.0
PA,2022,11,hospital,inpatient_beds,5936.0
PA,2022,11,hospital,inpatient_beds_used,5936.0
PA,2022,11,hospital,inpatient_beds_used_covid,5756.0
PA,2022,11,patients,inpatient_beds,952600.0
PA,2022,11,patients,inpatient_beds_used,735587.0
PA,2022,11,patients,inpatient_beds_used_covid,50346.0
PA,2022,12,hospital,inpatient_beds,6032.0
PA,2022,12,hospital,inpatient_beds_used,6031.0
PA,2022,12,hospital,inpatient_beds_used_covid,5858.0
PA,2022,12,patients,inpatient_beds,985731.0
PA,2022,12,patients,inpatient_beds_used,760946.0
PA,2022,12,patients,inpatient_beds_used_covid,57749.0
PA,2023,1,hospital,inpatient_beds,5878.0
PA,2023,1,hospital,inpatient_beds_used,5878.0
PA,2023,1,hospital,inpatient_beds_used_covid,5692.0
PA,2023,1,patients,inpatient_beds,979525.0
PA,2023,1,patients,inpatient_beds_used,766896.0
PA,2023,1,patients,inpatient_beds_used_covid,60648.0
PA,2023,2,hospital,inpatient_beds,5398.0
PA,2023,2,hospital,inpatient_beds_used,5398.0
PA,2023,2,hospital,inpatient_beds_used_covid,5230.0
PA,2023,2,patients,inpatient_beds,898716.0
PA,2023,2,patients,inpatient_beds_used,682965.0
PA,2023,2,patients,inpatient_beds_used_covid,44972.0
PA,2023,3,hospital,inpatient_beds,5977.0
PA,2023,3,hospital,inpatient_beds_used,5977.0
PA,2023,3,hospital,inpatient_beds_used_covid,5786.0
PA,2023,3,patients,inpatient_beds,984995.0
PA,2023,3,patients,inpatient_beds_used,749825.0
PA,2023,3,patients,inpatient_beds_used_covid,36590.0
PA,2023,4,hospital,inpatient_beds,5747.0
PA,2023,4,hospital,inpatient_beds_used,5747.0
PA,2023,4,hospital,inpatient_beds_used_covid,5567.0
PA,2023,4,patients,inpatient_beds,955197.0
PA,2023,4,patients,inpatient_beds_used,711919.0
PA,2023,4,patients,inpatient_beds_used_covid,22239.0
PA,2023,5,hospital,inpatient_beds,5904.0
PA,2023,5,hospital,inpatient_beds_used,5904.0
PA,2023,5,hospital,inpatient_beds_used_covid,5718.0
PA,2023,5,patients,inpatient_beds,983609.0
PA,2023,5,patients,inpatient_beds_used,726068.0
PA,2023,5,patients,inpatient_beds_used_covid,15812.0
PA,2023,6,hospital,inpatient_beds,5666.0
PA,2023,6,hospital,inpatient_beds_used,5666.0
PA,2023,6,hospital,inpatient_beds_used_covid,4964.0
PA,2023,6,patients,inpatient_beds,935821.0
PA,2023,6,patients,inpatient_beds_used,694407.0
PA,2023,6,patients,inpatient_beds_used_covid,11639.0
PA,2023,7,hospital,inpatient_beds,5840.0
PA,2023,7,hospital,inpatient_beds_used,5840.0
PA,2023,7,hospital,inpatient_beds_used_covid,4799.0
PA,2023,7,patients,inpatient_beds,957993.0
PA,2023,7,patients,inpatient_beds_used,705540.0
PA,2023,7,patients,inpatient_beds_used_covid,10723.0
PA,2023,8,hospital,inpatient_beds,5848.0
PA,2023,8,hospital,inpatient_beds_used,5848.0
PA,2023,8,hospital,inpatient_beds_used_covid,4689.0
PA,2023,8,patients,inpatient_beds,961877.0
PA,2023,8,patients,inpatient_beds_used,715636.0
PA,2023,8,patients,inpatient_beds_used_covid,16454.0
PA,2023,9,hospital,inpatient_beds,5781.0
PA,2023,9,hospital,inpatient_beds_used,5781.0
PA,2023,9,hospital,inpatient_beds_used_covid,4721.0
PA,2023,9,patients,inpatient_beds,933866.0
PA,2023,9,patients,inpatient_beds_used,700367.0
PA,2023,9,patients,inpatient_beds_used_covid,26696.0
PA,2023,10,hospital,inpatient_beds,5287.0
PA,2023,10,hospital,inpatient_beds_used,5287.0
PA,2023,10,hospital,inpatient_beds_used_covid,4309.0
PA,2023,10,patients,inpatient_beds,811024.0
PA,2023,10,patients,inpatient_beds_used,613505.0
PA,2023,10,patients,inpatient_beds_used_covid,26041.0
PR,2020,1,hospital,inpatient_beds,5.0
PR,2020,1,hospital,inpatient_beds_used,5.0
PR,2020,1,hospital,inpatient_beds_used_covid,5.0
PR,2020,1,patients,inpatient_beds,730.0
PR,2020,1,patients,inpatient_beds_used,305.0
PR,2020,1,patients,inpatient_beds_used_covid,0.0
PR,2020,3,hospital,inpatient_beds,53.0
PR,2020,3,hospital,inpatient_beds_used,48.0
PR,2020,3,hospital,inpatient_beds_used_covid,53.0
PR,2020,3,patients,inpatient_beds,11750.0
PR,2020,3,patients,inpatient_beds_used,5325.0
PR,2020,3,patients,inpatient_beds_used_covid,141.0
PR,2020,4,hospital,inpatient_beds,542.0
PR,2020,4,hospital,inpatient_beds_used,671.0
PR,2020,4,hospital,inpatient_beds_used_covid,688.0
PR,2020,4,patients,inpatient_beds,90456.0
PR,2020,4,patients,inpatient_beds_used,46729.0
PR,2020,4,patients,inpatient_beds_used_covid,3883.0
PR,2020,5,hospital,inpatient_beds,691.0
PR,2020,5,hospital,inpatient_beds_used,842.0
PR,2020,5,hospital,inpatient_beds_used_covid,873.0
PR,2020,5,patients,inpatient_beds,68297.0
PR,2020,5,patients,inpatient_beds_used,61141.0
PR,2020,5,patients,inpatient_beds_used_covid,5225.0
PR,2020,6,hospital,inpatient_beds,1508.0
PR,2020,6,hospital,inpatient_beds_used,1516.0
PR,2020,6,hospital,inpatient_beds_used_covid,1535.0
PR,2020,6,patients,inpatient_beds,213811.0
PR,2020,6,patients,inpatient_beds_used,119650.0
PR,2020,6,patients,inpatient_beds_used_covid,5254.0
PR,2020,7,hospital,inpatient_beds,1785.0
PR,2020,7,hospital,inpatient_beds_used,1806.0
PR,2020,7,hospital,inpatient_beds_used_covid,1753.0
PR,2020,7,patients,inpatient_beds,255032.0
PR,2020,7,patients,inpatient_beds_used,143449.0
PR,2020,7,patients,inpatient_beds_used_covid,9873.0
PR,2020,8,hospital,inpatient_beds,1953.0
PR,2020,8,hospital,inpatient_beds_used,1955.0
PR,2020,8,hospital,inpatient_beds_used_covid,1940.0
PR,2020,8,patients,inpatient_beds,283292.0
PR,2020,8,patients,inpatient_beds_used,154535.0
PR,2020,8,patients,inpatient_beds_used_covid,13225.0
PR,2020,9,hospital,inpatient_beds,1955.0
PR,2020,9,hospital,inpatient_beds_used,1955.0
PR,2020,9,hospital,inpatient_beds_used_covid,1925.0
PR,2020,9,patients,inpatient_beds,292735.0
PR,2020,9,patients,inpatient_beds_used,161864.0
PR,2020,9,patients,inpatient_beds_used_covid,12029.0
PR,2020,10,hospital,inpatient_beds,2017.0
PR,2020,10,hospital,inpatient_beds_used,2019.0
PR,2020,10,hospital,inpatient_beds_used_covid,1987.0
PR,2020,10,patients,inpatient_beds,297242.0
PR,2020,10,patients,inpatient_beds_used,169316.0
PR,2020,10,patients,inpatient_beds_used_covid,13208.0
PR,2020,11,hospital,inpatient_beds,1987.0
PR,2020,11,hospital,inpatient_beds_used,1991.0
PR,2020,11,hospital,inpatient_beds_used_covid,1936.0
PR,2020,11,patients,inpatient_beds,279925.0
PR,2020,11,patients,inpatient_beds_used,157193.0
PR,2020,11,patients,inpatient_beds_used_covid,18078.0
PR,2020,12,hospital,inpatient_beds,2077.0
PR,2020,12,hospital,inpatient_beds_used,2077.0
PR,2020,12,hospital,inpatient_beds_used_covid,2027.0
PR,2020,12,patients,inpatient_beds,294879.0
PR,2020,12,patients,inpatient_beds_used,158681.0
PR,2020,12,patients,inpatient_beds_used_covid,19207.0
PR,2021,1,hospital,inpatient_beds,2077.0
PR,2021,1,hospital,inpatient_beds_used,2077.0
PR,2021,1,hospital,inpatient_beds_used_covid,2046.0
PR,2021,1,patients,inpatient_beds,293770.0
PR,2021,1,patients,inpatient_beds_used,158114.0
PR,2021,1,patients,inpatient_beds_used_covid,11959.0
PR,2021,2,hospital,inpatient_beds,1881.0
PR,2021,2,hospital,inpatient_beds_used,1881.0
PR,2021,2,hospital,inpatient_beds_used_covid,1853.0
PR,2021,2,patients,inpatient_beds,268817.0
PR,2021,2,patients,inpatient_beds_used,155644.0
PR,2021,2,patients,inpatient_beds_used_covid,7251.0
PR,2021,3,hospital,inpatient_beds,2077.0
PR,2021,3,hospital,inpatient_beds_used,2077.0
PR,2021,3,hospital,inpatient_beds_used_covid,2046.0
PR,2021,3,patients,inpatient_beds,296955.0
PR,2021,3,patients,inpatient_beds_used,176528.0
PR,2021,3,patients,inpatient_beds_used_covid,5675.0
PR,2021,4,hospital,inpatient_beds,2026.0
PR,2021,4,hospital,inpatient_beds_used,2026.0
PR,2021,4,hospital,inpatient_beds_used_covid,1996.0
PR,2021,4,patients,inpatient_beds,288946.0
PR,2021,4,patients,inpatient_beds_used,172860.0
PR,2021,4,patients,inpatient_beds_used_covid,13998.0
PR,2021,5,hospital,inpatient_beds,2067.0
PR,2021,5,hospital,inpatient_beds_used,2067.0
PR,2021,5,hospital,inpatient_beds_used_covid,2036.0
PR,2021,5,patients,inpatient_beds,286860.0
PR,2021,5,patients,inpatient_beds_used,172300.0
PR,2021,5,patients,inpatient_beds_used_covid,9542.0
PR,2021,6,hospital,inpatient_beds,1950.0
PR,2021,6,hospital,inpatient_beds_used,1950.0
PR,2021,6,hospital,inpatient_beds_used_covid,1920.0
PR,2021,6,patients,inpatient_beds,273881.0
PR,2021,6,patients,inpatient_beds_used,166176.0
PR,2021,6,patients,inpatient_beds_used_covid,2635.0
PR,2021,7,hospital,inpatient_beds,2025.0
PR,2021,7,hospital,inpatient_beds_used,2025.0
PR,2021,7,hospital,inpatient_beds_used_covid,1994.0
PR,2021,7,patients,inpatient_beds,285020.0
PR,2021,7,patients,inpatient_beds_used,175252.0
PR,2021,7,patients,inpatient_beds_used_covid,2634.0
PR,2021,8,hospital,inpatient_beds,2020.0
PR,2021,8,hospital,inpatient_beds_used,2020.0
PR,2021,8,hospital,inpatient_beds_used_covid,1989.0
PR,2021,8,patients,inpatient_beds,286571.0
PR,2021,8,patients,inpatient_beds_used,177453.0
PR,2021,8,patients,inpatient_beds_used_covid,12735.0
PR,2021,9,hospital,inpatient_beds,1950.0
PR,2021,9,hospital,inpatient_beds_used,1950.0
PR,2021,9,hospital,inpatient_beds_used_covid,1920.0
PR,2021,9,patients,inpatient_beds,277025.0
PR,2021,9,patients,inpatient_beds_used,170328.0
PR,2021,9,patients,inpatient_beds_used_covid,9986.0
PR,2021,10,hospital,inpatient_beds,2025.0
PR,2021,10,hospital,inpatient_beds_used,2025.0
PR,2021,10,hospital,inpatient_beds_used_covid,1994.0
PR,2021,10,patients,inpatient_beds,289742.0
PR,2021,10,patients,inpatient_beds_used,180768.0
PR,2021,10,patients,inpatient_beds_used_covid,3222.0
PR,2021,11,hospital,inpatient_beds,1950.0
PR,2021,11,hospital,inpatient_beds_used,1950.0
PR,2021,11,hospital,inpatient_beds_used_covid,1920.0
PR,2021,11,patients,inpatient_beds,278749.0
PR,2021,11,patients,inpatient_beds_used,171366.0
PR,2021,11,patients,inpatient_beds_used_covid,1779.0
PR,2021,12,hospital,inpatient_beds,2018.0
PR,2021,12,hospital,inpatient_beds_used,2018.0
PR,2021,12,hospital,inpatient_beds_used_covid,1993.0
PR,2021,12,patients,inpatient_beds,287636.0
PR,2021,12,patients,inpatient_beds_used,169604.0
PR,2021,12,patients,inpatient_beds_used_covid,3382.0
PR,2022,1,hospital,inpatient_beds,2027.0
PR,2022,1,hospital,inpatient_beds_used,2027.0
PR,2022,1,hospital,inpatient_beds_used_covid,2014.0
PR,2022,1,patients,inpatient_beds,284232.0
PR,2022,1,patients,inpatient_beds_used,164702.0
PR,2022,1,patients,inpatient_beds_used_covid,23680.0
PR,2022,2,hospital,inpatient_beds,1753.0
PR,2022,2,hospital,inpatient_beds_used,1831.0
PR,2022,2,hospital,inpatient_beds_used_covid,1818.0
PR,2022,2,patients,inpatient_beds,247148.0
PR,2022,2,patients,inpatient_beds_used,157899.0
PR,2022,2,patients,inpatient_beds_used_covid,6483.0
PR,2022,3,hospital,inpatient_beds,1989.0
PR,2022,3,hospital,inpatient_beds_used,2026.0
PR,2022,3,hospital,inpatient_beds_used_covid,1999.0
PR,2022,3,patients,inpatient_beds,281565.0
PR,2022,3,patients,inpatient_beds_used,181001.0
PR,2022,3,patients,inpatient_beds_used_covid,1653.0
PR,2022,4,hospital,inpatient_beds,1857.0
PR,2022,4,hospital,inpatient_beds_used,1939.0
PR,2022,4,hospital,inpatient_beds_used_covid,1905.0
PR,2022,4,patients,inpatient_beds,265771.0
PR,2022,4,patients,inpatient_beds_used,173800.0
PR,2022,4,patients,inpatient_beds_used_covid,3941.0
PR,2022,5,hospital,inpatient_beds,1965.0
PR,2022,5,hospital,inpatient_beds_used,2018.0
PR,2022,5,hospital,inpatient_beds_used_covid,1991.0
PR,2022,5,patients,inpatient_beds,274658.0
PR,2022,5,patients,inpatient_beds_used,182010.0
PR,2022,5,patients,inpatient_beds_used_covid,10772.0
PR,2022,6,hospital,inpatient_beds,1833.0
PR,2022,6,hospital,inpatient_beds_used,1948.0
PR,2022,6,hospital,inpatient_beds_used_covid,1924.0
PR,2022,6,patients,inpatient_beds,257567.0
PR,2022,6,patients,inpatient_beds_used,176075.0
PR,2022,6,patients,inpatient_beds_used_covid,11951.0
PR,2022,7,hospital,inpatient_beds,1880.0
PR,2022,7,hospital,inpatient_beds_used,2010.0
PR,2022,7,hospital,inpatient_beds_used_covid,1981.0
PR,2022,7,patients,inpatient_beds,262873.0
PR,2022,7,patients,inpatient_beds_used,174602.0
PR,2022,7,patients,inpatient_beds_used_covid,11705.0
PR,2022,8,hospital,inpatient_beds,1834.0
PR,2022,8,hospital,inpatient_beds_used,2004.0
PR,2022,8,hospital,inpatient_beds_used_covid,1968.0
PR,2022,8,patients,inpatient_beds,261857.0
PR,2022,8,patients,inpatient_beds_used,184473.0
PR,2022,8,patients,inpatient_beds_used_covid,11571.0
PR,2022,9,hospital,inpatient_beds,1738.0
PR,2022,9,hospital,inpatient_beds_used,1924.0
PR,2022,9,hospital,inpatient_beds_used_covid,1896.0
PR,2022,9,patients,inpatient_beds,255755.0
PR,2022,9,patients,inpatient_beds_used,181258.0
PR,2022,9,patients,inpatient_beds_used_covid,7682.0
PR,2022,10,hospital,inpatient_beds,1830.0
PR,2022,10,hospital,inpatient_beds_used,2019.0
PR,2022,10,hospital,inpatient_beds_used_covid,1988.0
PR,2022,10,patients,inpatient_beds,263331.0
PR,2022,10,patients,inpatient_beds_used,192360.0
PR,2022,10,patients,inpatient_beds_used_covid,5373.0
PR,2022,11,hospital,inpatient_beds,1698.0
PR,2022,11,hospital,inpatient_beds_used,1957.0
PR,2022,11,hospital,inpatient_beds_used_covid,1927.0
PR,2022,11,patients,inpatient_beds,248094.0
PR,2022,11,patients,inpatient_beds_used,184816.0
PR,2022,11,patients,inpatient_beds_used_covid,5246.0
PR,2022,12,hospital,inpatient_beds,1526.0
PR,2022,12,hospital,inpatient_beds_used,1666.0
PR,2022,12,hospital,inpatient_beds_used_covid,1637.0
PR,2022,12,patients,inpatient_beds,231905.0
PR,2022,12,patients,inpatient_beds_used,160760.0
PR,2022,12,patients,inpatient_beds_used_covid,6370.0
PR,2023,1,hospital,inpatient_beds,1246.0
PR,2023,1,hospital,inpatient_beds_used,1246.0
PR,2023,1,hospital,inpatient_beds_used_covid,1217.0
PR,2023,1,patients,inpatient_beds,205055.0
PR,2023,1,patients,inpatient_beds_used,133643.0
PR,2023,1,patients,inpatient_beds_used_covid,5841.0
PR,2023,2,hospital,inpatient_beds,1126.0
PR,2023,2,hospital,inpatient_beds_used,1126.0
PR,2023,2,hospital,inpatient_beds_used_covid,1098.0
PR,2023,2,patients,inpatient_beds,187433.0
PR,2023,2,patients,inpatient_beds_used,131133.0
PR,2023,2,patients,inpatient_beds_used_covid,2935.0
PR,2023,3,hospital,inpatient_beds,1292.0
PR,2023,3,hospital,inpatient_beds_used,1292.0
PR,2023,3,hospital,inpatient_beds_used_covid,1261.0
PR,2023,3,patients,inpatient_beds,210416.0
PR,2023,3,patients,inpatient_beds_used,146258.0
PR,2023,3,patients,inpatient_beds_used_covid,2384.0
PR,2023,4,hospital,inpatient_beds,1492.0
PR,2023,4,hospital,inpatient_beds_used,1492.0
PR,2023,4,hospital,inpatient_beds_used_covid,1462.0
PR,2023,4,patients,inpatient_beds,222180.0
PR,2023,4,patients,inpatient_beds_used,148196.0
PR,2023,4,patients,inpatient_beds_used_covid,2053.0
PR,2023,5,hospital,inpatient_beds,1617.0
PR,2023,5,hospital,inpatient_beds_used,1617.0
PR,2023,5,hospital,inpatient_beds_used_covid,1586.0
PR,2023,5,patients,inpatient_beds,238271.0
PR,2023,5,patients,inpatient_beds_used,161343.0
PR,2023,5,patients,inpatient_beds_used_covid,3556.0
PR,2023,6,hospital,inpatient_beds,1620.0
PR,2023,6,hospital,inpatient_beds_used,1620.0
PR,2023,6,hospital,inpatient_beds_used_covid,1522.0
PR,2023,6,patients,inpatient_beds,239458.0
PR,2023,6,patients,inpatient_beds_used,157400.0
PR,2023,6,patients,inpatient_beds_used_covid,4334.0
PR,2023,7,hospital,inpatient_beds,1699.0
PR,2023,7,hospital,inpatient_beds_used,1699.0
PR,2023,7,hospital,inpatient_beds_used_covid,1584.0
PR,2023,7,patients,inpatient_beds,241747.0
PR,2023,7,patients,inpatient_beds_used,159486.0
PR,2023,7,patients,inpatient_beds_used_covid,4749.0
PR,2023,8,hospital,inpatient_beds,1703.0
PR,2023,8,hospital,inpatient_beds_used,1703.0
PR,2023,8,hospital,inpatient_beds_used_covid,1591.0
PR,2023,8,patients,inpatient_beds,243454.0
PR,2023,8,patients,inpatient_beds_used,161692.0
PR,2023,8,patients,inpatient_beds_used_covid,4188.0
PR,2023,9,hospital,inpatient_beds,1671.0
PR,2023,9,hospital,inpatient_beds_used,1671.0
PR,2023,9,hospital,inpatient_beds_used_covid,1577.0
PR,2023,9,patients,inpatient_beds,237266.0
PR,2023,9,patients,inpatient_beds_used,164477.0
PR,2023,9,patients,inpatient_beds_used_covid,3451.0
PR,2023,10,hospital,inpatient_beds,1629.0
PR,2023,10,hospital,inpatient_beds_used,1629.0
PR,2023,10,hospital,inpatient_beds_used_covid,1512.0
PR,2023,10,patients,inpatient_beds,225285.0
PR,2023,10,patients,inpatient_beds_used,161341.0
PR,2023,10,patients,inpatient_beds_used_covid,1768.0
RI,2020,3,hospital,inpatient_beds,50.0
RI,2020,3,hospital,inpatient_beds_used,50.0
RI,2020,3,hospital,inpatient_beds_used_covid,50.0
RI,2020,3,patients,inpatient_beds,7350.0
RI,2020,3,patients,inpatient_beds_used,5179.0
RI,2020,3,patients,inpatient_beds_used_covid,333.0
RI,2020,4,hospital,inpatient_beds,303.0
RI,2020,4,hospital,inpatient_beds_used,286.0
RI,2020,4,hospital,inpatient_beds_used_covid,303.0
RI,2020,4,patients,inpatient_beds,55514.0
RI,2020,4,patients,inpatient_beds_used,36688.0
RI,2020,4,patients,inpatient_beds_used_covid,9398.0
RI,2020,5,hospital,inpatient_beds,376.0
RI,2020,5,hospital,inpatient_beds_used,344.0
RI,2020,5,hospital,inpatient_beds_used_covid,371.0
RI,2020,5,patients,inpatient_beds,68437.0
RI,2020,5,patients,inpatient_beds_used,48610.0
RI,2020,5,patients,inpatient_beds_used_covid,8755.0
RI,2020,6,hospital,inpatient_beds,344.0
RI,2020,6,hospital,inpatient_beds_used,314.0
RI,2020,6,hospital,inpatient_beds_used_covid,344.0
RI,2020,6,patients,inpatient_beds,57652.0
RI,2020,6,patients,inpatient_beds_used,44848.0
RI,2020,6,patients,inpatient_beds_used_covid,3484.0
RI,2020,7,hospital,inpatient_beds,328.0
RI,2020,7,hospital,inpatient_beds_used,328.0
RI,2020,7,hospital,inpatient_beds_used_covid,373.0
RI,2020,7,patients,inpatient_beds,49279.0
RI,2020,7,patients,inpatient_beds_used,43196.0
RI,2020,7,patients,inpatient_beds_used_covid,2986.0
RI,2020,8,hospital,inpatient_beds,404.0
RI,2020,8,hospital,inpatient_beds_used,412.0
RI,2020,8,hospital,inpatient_beds_used_covid,398.0
RI,2020,8,patients,inpatient_beds,55469.0
RI,2020,8,patients,inpatient_beds_used,59696.0
RI,2020,8,patients,inpatient_beds_used_covid,2579.0
RI,2020,9,hospital,inpatient_beds,438.0
RI,2020,9,hospital,inpatient_beds_used,438.0
RI,2020,9,hospital,inpatient_beds_used_covid,408.0
RI,2020,9,patients,inpatient_beds,64257.0
RI,2020,9,patients,inpatient_beds_used,60840.0
RI,2020,9,patients,inpatient_beds_used_covid,2524.0
RI,2020,10,hospital,inpatient_beds,463.0
RI,2020,10,hospital,inpatient_beds_used,441.0
RI,2020,10,hospital,inpatient_beds_used_covid,432.0
RI,2020,10,patients,inpatient_beds,69715.0
RI,2020,10,patients,inpatient_beds_used,62006.0
RI,2020,10,patients,inpatient_beds_used_covid,4113.0
RI,2020,11,hospital,inpatient_beds,445.0
RI,2020,11,hospital,inpatient_beds_used,420.0
RI,2020,11,hospital,inpatient_beds_used_covid,415.0
RI,2020,11,patients,inpatient_beds,66866.0
RI,2020,11,patients,inpatient_beds_used,58258.0
RI,2020,11,patients,inpatient_beds_used_covid,8633.0
RI,2020,12,hospital,inpatient_beds,464.0
RI,2020,12,hospital,inpatient_beds_used,448.0
RI,2020,12,hospital,inpatient_beds_used_covid,433.0
RI,2020,12,patients,inpatient_beds,75529.0
RI,2020,12,patients,inpatient_beds_used,66701.0
RI,2020,12,patients,inpatient_beds_used_covid,14954.0
RI,2021,1,hospital,inpatient_beds,465.0
RI,2021,1,hospital,inpatient_beds_used,465.0
RI,2021,1,hospital,inpatient_beds_used_covid,434.0
RI,2021,1,patients,inpatient_beds,76889.0
RI,2021,1,patients,inpatient_beds_used,72043.0
RI,2021,1,patients,inpatient_beds_used_covid,13107.0
RI,2021,2,hospital,inpatient_beds,420.0
RI,2021,2,hospital,inpatient_beds_used,420.0
RI,2021,2,hospital,inpatient_beds_used_covid,392.0
RI,2021,2,patients,inpatient_beds,65781.0
RI,2021,2,patients,inpatient_beds_used,64350.0
RI,2021,2,patients,inpatient_beds_used_covid,7328.0
RI,2021,3,hospital,inpatient_beds,464.0
RI,2021,3,hospital,inpatient_beds_used,464.0
RI,2021,3,hospital,inpatient_beds_used_covid,433.0
RI,2021,3,patients,inpatient_beds,75356.0
RI,2021,3,patients,inpatient_beds_used,69218.0
RI,2021,3,patients,inpatient_beds_used_covid,5401.0
RI,2021,4,hospital,inpatient_beds,436.0
RI,2021,4,hospital,inpatient_beds_used,436.0
RI,2021,4,hospital,inpatient_beds_used_covid,406.0
RI,2021,4,patients,inpatient_beds,75292.0
RI,2021,4,patients,inpatient_beds_used,67580.0
RI,2021,4,patients,inpatient_beds_used_covid,5554.0
RI,2021,5,hospital,inpatient_beds,456.0
RI,2021,5,hospital,inpatient_beds_used,456.0
RI,2021,5,hospital,inpatient_beds_used_covid,425.0
RI,2021,5,patients,inpatient_beds,78698.0
RI,2021,5,patients,inpatient_beds_used,70370.0
RI,2021,5,patients,inpatient_beds_used_covid,4190.0
RI,2021,6,hospital,inpatient_beds,440.0
RI,2021,6,hospital,inpatient_beds_used,440.0
RI,2021,6,hospital,inpatient_beds_used_covid,410.0
RI,2021,6,patients,inpatient_beds,74736.0
RI,2021,6,patients,inpatient_beds_used,67792.0
RI,2021,6,patients,inpatient_beds_used_covid,2418.0
RI,2021,7,hospital,inpatient_beds,443.0
RI,2021,7,hospital,inpatient_beds_used,443.0
RI,2021,7,hospital,inpatient_beds_used_covid,412.0
RI,2021,7,patients,inpatient_beds,73615.0
RI,2021,7,patients,inpatient_beds_used,65970.0
RI,2021,7,patients,inpatient_beds_used_covid,2044.0
RI,2021,8,hospital,inpatient_beds,454.0
RI,2021,8,hospital,inpatient_beds_used,455.0
RI,2021,8,hospital,inpatient_beds_used_covid,424.0
RI,2021,8,patients,inpatient_beds,76131.0
RI,2021,8,patients,inpatient_beds_used,66194.0
RI,2021,8,patients,inpatient_beds_used_covid,2942.0
RI,2021,9,hospital,inpatient_beds,442.0
RI,2021,9,hospital,inpatient_beds_used,442.0
RI,2021,9,hospital,inpatient_beds_used_covid,412.0
RI,2021,9,patients,inpatient_beds,73460.0
RI,2021,9,patients,inpatient_beds_used,63909.0
RI,2021,9,patients,inpatient_beds_used_covid,3551.0
RI,2021,10,hospital,inpatient_beds,457.0
RI,2021,10,hospital,inpatient_beds_used,457.0
RI,2021,10,hospital,inpatient_beds_used_covid,426.0
RI,2021,10,patients,inpatient_beds,74926.0
RI,2021,10,patients,inpatient_beds_used,64546.0
RI,2021,10,patients,inpatient_beds_used_covid,2766.0
RI,2021,11,hospital,inpatient_beds,440.0
RI,2021,11,hospital,inpatient_beds_used,440.0
RI,2021,11,hospital,inpatient_beds_used_covid,410.0
RI,2021,11,patients,inpatient_beds,72135.0
RI,2021,11,patients,inpatient_beds_used,62427.0
RI,2021,11,patients,inpatient_beds_used_covid,3222.0
RI,2021,12,hospital,inpatient_beds,457.0
RI,2021,12,hospital,inpatient_beds_used,457.0
RI,2021,12,hospital,inpatient_beds_used_covid,426.0
RI,2021,12,patients,inpatient_beds,72218.0
RI,2021,12,patients,inpatient_beds_used,62679.0
RI,2021,12,patients,inpatient_beds_used_covid,7798.0
RI,2022,1,hospital,inpatient_beds,455.0
RI,2022,1,hospital,inpatient_beds_used,455.0
RI,2022,1,hospital,inpatient_beds_used_covid,424.0
RI,2022,1,patients,inpatient_beds,71247.0
RI,2022,1,patients,inpatient_beds_used,60966.0
RI,2022,1,patients,inpatient_beds_used_covid,13423.0
RI,2022,2,hospital,inpatient_beds,412.0
RI,2022,2,hospital,inpatient_beds_used,412.0
RI,2022,2,hospital,inpatient_beds_used_covid,384.0
RI,2022,2,patients,inpatient_beds,65179.0
RI,2022,2,patients,inpatient_beds_used,54861.0
RI,2022,2,patients,inpatient_beds_used_covid,3902.0
RI,2022,3,hospital,inpatient_beds,442.0
RI,2022,3,hospital,inpatient_beds_used,442.0
RI,2022,3,hospital,inpatient_beds_used_covid,411.0
RI,2022,3,patients,inpatient_beds,67043.0
RI,2022,3,patients,inpatient_beds_used,57781.0
RI,2022,3,patients,inpatient_beds_used_covid,1615.0
RI,2022,4,hospital,inpatient_beds,412.0
RI,2022,4,hospital,inpatient_beds_used,412.0
RI,2022,4,hospital,inpatient_beds_used_covid,382.0
RI,2022,4,patients,inpatient_beds,59898.0
RI,2022,4,patients,inpatient_beds_used,52597.0
RI,2022,4,patients,inpatient_beds_used_covid,1656.0
RI,2022,5,hospital,inpatient_beds,430.0
RI,2022,5,hospital,inpatient_beds_used,430.0
RI,2022,5,hospital,inpatient_beds_used_covid,399.0
RI,2022,5,patients,inpatient_beds,63110.0
